,artist,uri,followers,genres,popularity,spotify_id,chart
420,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,8383951,"['album rock', 'classic rock', 'hard rock', 'rock']",79,7Ey4PD4MYsKc5I2dolUwbH,greatest-billboard-200-artists
421,The Supremes,spotify:artist:57bUPid8xztkieZfS7OlEV,1039380,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'folk rock', 'funk', 'motown', 'quiet storm', 'soul']",69,57bUPid8xztkieZfS7OlEV,greatest-billboard-200-artists
422,Linda Ronstadt,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,395246,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",65,1sXbwvCQLGZnaH0Jp2HTVc,greatest-billboard-200-artists
423,Mary J. Blige,spotify:artist:1XkoF8ryArs86LZvFOkbyr,2246517,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",74,1XkoF8ryArs86LZvFOkbyr,greatest-billboard-200-artists
424,Jethro Tull,spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R,1041639,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",63,6w6z8m4WXX7Tub4Rb6Lu7R,greatest-billboard-200-artists
425,Andy Williams,spotify:artist:4sj6D0zlMOl25nprDJBiU9,276469,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'mellow gold']",62,4sj6D0zlMOl25nprDJBiU9,greatest-billboard-200-artists
426,Aretha Franklin,spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,2219676,"['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",74,7nwUJBm0HE4ZxD3f5cy5ok,greatest-billboard-200-artists
427,Cat Stevens,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,1020317,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",74,08F3Y3SctIlsOEmKd6dnH8,greatest-billboard-200-artists
428,Bob Seger,spotify:artist:485uL27bPomh29R4JmQehQ,934877,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",71,485uL27bPomh29R4JmQehQ,greatest-billboard-200-artists
429,Toby Keith,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,1243933,"['contemporary country', 'country', 'country road', 'oklahoma country']",72,2bA6fzP0lMAQ4kz6CF61w8,greatest-billboard-200-artists
430,The Who,spotify:artist:67ea9eGLXYMsO2eYQRui3w,3272993,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",74,67ea9eGLXYMsO2eYQRui3w,greatest-billboard-200-artists
431,Paul Simon,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,1301275,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",73,2CvCyf1gEVhI0mX6aFXmVI,greatest-billboard-200-artists
432,The Moody Blues,spotify:artist:5BcZ22XONcRoLhTbZRuME1,650031,"['album rock', 'art rock', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",63,5BcZ22XONcRoLhTbZRuME1,greatest-billboard-200-artists
433,The Doobie Brothers,spotify:artist:39T6qqI0jDtSWWioX8eGJz,1193096,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'yacht rock']",72,39T6qqI0jDtSWWioX8eGJz,greatest-billboard-200-artists
434,Josh Groban,spotify:artist:6cXMpsP9x0SH4kFfMyVezF,555070,"['adult standards', 'operatic pop']",65,6cXMpsP9x0SH4kFfMyVezF,greatest-billboard-200-artists
435,R. Kelly,spotify:artist:0cCNT5RyWndpS7Zx7ISEDw,1089,[],70,0cCNT5RyWndpS7Zx7ISEDw,greatest-billboard-200-artists
436,Bee Gees,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,3220469,"['adult standards', 'disco', 'mellow gold', 'soft rock']",78,1LZEQNv7sE11VDY3SdxQeN,greatest-billboard-200-artists
437,Chubby Checker,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,170739,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",57,7qQJQ3YtcGlqaLg5tcypN2,greatest-hot-100-singles
438,Santana,spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,4168988,"['funk carioca', 'sertanejo pop', 'sertanejo universitario']",77,3qvcCP2J0fWi0m0uQDUf6r,greatest-hot-100-singles
439,Bobby Darin,spotify:artist:0EodhzA6yW1bIdD5B4tcmJ,281570,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'motown', 'rock-and-roll', 'rockabilly', 'soul', 'vocal jazz']",64,0EodhzA6yW1bIdD5B4tcmJ,greatest-hot-100-singles
440,LeAnn Rimes,spotify:artist:2d3VHzlOEwXvmBdS4pzOPL,723731,"['country', 'country dawn', 'dance pop', 'pop rock']",64,2d3VHzlOEwXvmBdS4pzOPL,greatest-hot-100-singles
441,LMFAO,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,3394713,"['dance pop', 'edm', 'pop', 'pop rap']",70,3sgFRtyBnxXD5ESfmbK4dl,greatest-hot-100-singles
442,Los Del Rio,spotify:artist:2JXn03fudjyRkQ1Ye9f5rk,28838,[],59,2JXn03fudjyRkQ1Ye9f5rk,greatest-hot-100-singles
443,Olivia Newton-John,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,662260,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",69,4BoRxUdrcgbbq1rxJvvhg9,greatest-hot-100-singles
444,Debby Boone,spotify:artist:1UkHCANZmdkKyVNvTLMrcJ,22468,['bubblegum pop'],45,1UkHCANZmdkKyVNvTLMrcJ,greatest-hot-100-singles
445,Mark Ronson,spotify:artist:3hv9jJF3adDNsBSIQDqcjp,795940,"['dance pop', 'pop', 'post-teen pop']",79,3hv9jJF3adDNsBSIQDqcjp,greatest-hot-100-singles
446,Toni Braxton,spotify:artist:3X458ddYA2YcVWuVIGGOYe,2104436,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",67,3X458ddYA2YcVWuVIGGOYe,greatest-hot-100-singles
447,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,7624344,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",82,23zg3TcAtWQy7J6upgbUnj,greatest-hot-100-singles
448,Kim Carnes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,143189,"['new wave pop', 'soft rock']",61,5PN2aHIvLEM98XIorsPMhE,greatest-hot-100-singles
449,Percy Faith,spotify:artist:24DQLSng7bKZD4GXLIaQbv,30671,"['adult standards', 'easy listening', 'lounge']",52,24DQLSng7bKZD4GXLIaQbv,greatest-hot-100-singles
450,Chic,spotify:artist:6tOsSffQQIXmK8TqsDck8t,709983,"['bossa nova', 'fado', 'mpb', 'samba']",65,6tOsSffQQIXmK8TqsDck8t,greatest-hot-100-singles
451,Survivor,spotify:artist:26bcq2nyj5GB7uRr558iQg,559353,"['album rock', 'hard rock', 'rock', 'soft rock']",71,26bcq2nyj5GB7uRr558iQg,greatest-hot-100-singles
452,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,37155643,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",91,5pKCCKE2ajJHZ9KAiaK11H,greatest-hot-100-singles
453,Flo Rida,spotify:artist:0jnsk9HBra6NMjO2oANoPY,7528069,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",81,0jnsk9HBra6NMjO2oANoPY,greatest-hot-100-singles
454,Andy Gibb,spotify:artist:4YPqbAiLzBg5DIfsgQZ8QK,316666,"['adult standards', 'bubblegum pop', 'disco', 'mellow gold', 'soft rock']",54,4YPqbAiLzBg5DIfsgQZ8QK,greatest-hot-100-singles
455,Next,spotify:artist:4QfOh8rJ0OddhhXHD5QyWs,6738,['basshall'],61,4QfOh8rJ0OddhhXHD5QyWs,greatest-hot-100-singles
456,Gotye,spotify:artist:2AsusXITU8P25dlRNhcAbG,2182658,['australian pop'],70,2AsusXITU8P25dlRNhcAbG,greatest-hot-100-singles
457,Irene Cara,spotify:artist:3oZa8Xs6IjlIUGLAhVyK4G,192437,"['disco', 'europop', 'new wave pop', 'soft rock']",64,3oZa8Xs6IjlIUGLAhVyK4G,greatest-hot-100-singles
458,Bobby Lewis,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,1639,['rhythm and blues'],36,6KfBWaX13etjtEZ4d9aTWW,greatest-hot-100-singles
459,Johnny Horton,spotify:artist:1bBZcz4jP7CoPlqpCFh4gz,105970,"['country', 'cowboy western', 'rock-and-roll', 'rockabilly']",53,1bBZcz4jP7CoPlqpCFh4gz,greatest-hot-100-singles
460,Mariah Carey,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,5567435,"['dance pop', 'pop', 'r&b', 'urban contemporary']",79,4iHNK0tOyZPYnBU7nGAgpQ,greatest-hot-100-singles
461,Savage Garden,spotify:artist:3NRFinRTEqUCfaTTZmk8ek,673705,"['boy band', 'dance pop', 'europop', 'pop rock']",68,3NRFinRTEqUCfaTTZmk8ek,greatest-hot-100-singles
462,Wings,spotify:artist:3sFhA6G1N0gG1pszb6kk1m,500753,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",68,3sFhA6G1N0gG1pszb6kk1m,greatest-hot-100-singles
463,Marvin Gaye,spotify:artist:3koiLjNrgRTNbOwViDipeA,3339625,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",77,3koiLjNrgRTNbOwViDipeA,greatest-hot-100-singles
464,Dawn,spotify:artist:6uyCGuIi7ItiVD9zVFaa4s,223,['calming instrumental'],49,6uyCGuIi7ItiVD9zVFaa4s,greatest-hot-100-singles
465,Four Tops,spotify:artist:7fIvjotigTGWqjIz6EP1i4,619445,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'folk rock', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",67,7fIvjotigTGWqjIz6EP1i4,greatest-hot-100-singles
466,Carly Rae Jepsen,spotify:artist:6sFIWsNpZYqfjUpaCgueju,4023862,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",75,6sFIWsNpZYqfjUpaCgueju,greatest-hot-100-singles
467,Robin Thicke,spotify:artist:0ZrpamOxcZybMHGg1AYtHP,1554016,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",68,0ZrpamOxcZybMHGg1AYtHP,greatest-hot-100-singles
468,Blondie,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,729671,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",71,4tpUmLEVLCGFr93o8hFFIB,greatest-hot-100-singles
469,Mario,spotify:artist:0AspLZGQkP38yddNoD0pLn,1034870,"['latin', 'latin pop', 'latin viral pop', 'mexican pop', 'perreo', 'reggaeton']",63,0AspLZGQkP38yddNoD0pLn,greatest-hot-100-singles
470,Ke$ha,spotify:artist:1JBRBOYSJ4xMAVoWIWFW0V,7088,[],38,1JBRBOYSJ4xMAVoWIWFW0V,greatest-hot-100-singles
471,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,11567578,"['chicago rap', 'rap']",90,5K4W6rqBFWDnAN6FQUkS6x,greatest-hot-100-singles
472,Timbaland,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,1619462,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",77,5Y5TRrQiqgUO4S36tzjIRZ,greatest-hot-100-singles
473,The J. Geils Band,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,410840,"['album rock', 'blues rock', 'classic rock', 'country rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'roots rock', 'soft rock']",61,69Mj3u4FTUrpyeGNSIaU6F,greatest-hot-100-singles
474,John Lennon,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,3377069,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock']",73,4x1nvY2FN8jxqAFA0DA02H,greatest-hot-100-singles
475,Brandy,spotify:artist:05oH07COxkXKIMt6mIPRee,1636536,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",70,05oH07COxkXKIMt6mIPRee,greatest-hot-100-singles
476,Stevie B,spotify:artist:6V7pNWhlJpD0s0bMdB1PU9,120566,['freestyle'],53,6V7pNWhlJpD0s0bMdB1PU9,greatest-hot-100-singles
477,Meghan Trainor,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,8952031,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",80,6JL8zeS1NmiOftqZTRgdTz,greatest-hot-100-singles
478,The 5th Dimension,spotify:artist:1UUYAQ9LiRsZF0ZukQNWXM,129838,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",54,1UUYAQ9LiRsZF0ZukQNWXM,greatest-hot-100-singles
479,Tag Team,spotify:artist:3NfJ6VPVz0lf3jWy5F1N7g,20946,['miami bass'],45,3NfJ6VPVz0lf3jWy5F1N7g,greatest-hot-100-singles
480,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,24158694,"['pop', 'pop rock']",89,04gDigrS5kc9YWfZHwBETP,greatest-hot-100-singles
481,Dionne,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,471747,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",65,2JSjCHK79gdaiPWdKiNUNp,greatest-hot-100-singles
482,Pharrell Williams,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,3094602,"['pop', 'pop rap']",81,2RdwBSPQiwcmiDo9kixcl8,greatest-hot-100-singles
483,Diana Ross,spotify:artist:3MdG05syQeRYPPcClLaUGl,1051374,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",71,3MdG05syQeRYPPcClLaUGl,greatest-hot-100-singles
484,The Archies,spotify:artist:33QmoCkSqADuQEtMCysYLh,61848,"['brill building pop', 'bubblegum pop', 'classic canadian rock', 'folk rock']",60,33QmoCkSqADuQEtMCysYLh,greatest-hot-100-singles
485,Nelly,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,1930248,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap', 'pop rock']",74,2jw70GZXlAI8QzWeY2bgRc,greatest-hot-100-singles
486,Donna Summer,spotify:artist:2eogQKWWoohI3BSnoG7E2U,1011042,"['dance pop', 'disco', 'europop', 'hi-nrg', 'motown', 'new wave pop']",68,2eogQKWWoohI3BSnoG7E2U,greatest-hot-100-singles
487,Coolio,spotify:artist:3y24n3XhZ96wgwRXjvS17T,357959,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",68,3y24n3XhZ96wgwRXjvS17T,greatest-hot-100-singles
488,Carly Simon,spotify:artist:4FtSnMlCVxCswABUmdhwpm,569565,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",67,4FtSnMlCVxCswABUmdhwpm,greatest-hot-100-singles
489,Wild Cherry,spotify:artist:4apX9tIeHb85yPyy4F6FJG,100562,"['disco', 'funk rock']",57,4apX9tIeHb85yPyy4F6FJG,greatest-hot-100-singles
490,The Knack,spotify:artist:0Nn9YwJzcaeuU1jJL06e3r,114436,"['album rock', 'new wave pop', 'power pop']",61,0Nn9YwJzcaeuU1jJL06e3r,greatest-hot-100-singles
491,Sinead O'Connor,spotify:artist:4sD9znwiVFx9cgRPZ42aQ1,525558,"['folk', 'lilith', 'new wave pop', 'pop rock']",63,4sD9znwiVFx9cgRPZ42aQ1,greatest-hot-100-singles
492,All-4-One,spotify:artist:1B8ySGDAiXTCvnJNH4HSCG,380252,"['boy band', 'dance pop', 'new jack swing', 'r&b', 'urban contemporary']",61,1B8ySGDAiXTCvnJNH4HSCG,greatest-hot-100-singles
493,Puff Daddy,spotify:artist:096CxgjMbKJzhbYrTAHrVx,2757,[],36,096CxgjMbKJzhbYrTAHrVx,greatest-hot-100-singles
494,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,15268113,"['dance pop', 'pop', 'post-teen pop']",86,6jJ0s89eD6GaHleKKya26X,greatest-hot-100-singles
495,Hall,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,1162783,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75,77tT1kLj6mCWtFNqiOmP9H,greatest-hot-100-artists
496,Katy Perry,spotify:artist:6jJ0s89eD6GaHleKKya26X,15268113,"['dance pop', 'pop', 'post-teen pop']",86,6jJ0s89eD6GaHleKKya26X,greatest-hot-100-artists
497,The 4 Seasons,spotify:artist:6mcrZQmgzFGRWf7C0SObou,355403,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",67,6mcrZQmgzFGRWf7C0SObou,greatest-hot-100-artists
498,Carpenters,spotify:artist:1eEfMU2AhEo7XnKgL7c304,1331203,"['adult standards', 'folk', 'mellow gold', 'soft rock']",70,1eEfMU2AhEo7XnKgL7c304,greatest-hot-100-artists
499,The Jacksons,spotify:artist:2yrbLiuBmc9j81lTX3XUuI,826697,"['disco', 'funk', 'motown', 'quiet storm', 'soul']",64,2yrbLiuBmc9j81lTX3XUuI,greatest-hot-100-artists
500,Connie Francis,spotify:artist:3EY5DxGdy7x4GelivOjS2Q,203631,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",57,3EY5DxGdy7x4GelivOjS2Q,greatest-hot-100-artists
501,Brenda Lee,spotify:artist:4cPHsZM98sKzmV26wlwD2W,162083,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly']",55,4cPHsZM98sKzmV26wlwD2W,greatest-hot-100-artists
502,Cher,spotify:artist:72OaDtakiy6yFqkt4TsiFt,1552259,"['dance pop', 'hollywood', 'new wave pop', 'pop']",73,72OaDtakiy6yFqkt4TsiFt,greatest-hot-100-artists
503,Bobby Vinton,spotify:artist:6bOYtKnpLPQSfMpS2ilotK,134662,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll']",57,6bOYtKnpLPQSfMpS2ilotK,greatest-hot-100-artists
504,Three Dog Night,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,465203,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",62,4FAEZeJcsYYBkNq2D3KGTV,greatest-hot-100-artists
505,Gloria Estefan,spotify:artist:5IFCkqu9J6xdWeYMk5I889,402914,"['dance pop', 'latin pop', 'new wave pop', 'pop', 'soft rock']",67,5IFCkqu9J6xdWeYMk5I889,greatest-hot-100-artists
506,Ray Charles,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,1538322,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",69,1eYhYunlNJlDoQhtYBvPsi,greatest-hot-100-artists
507,Kool,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,1305069,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",68,3VNITwohbvU5Wuy5PC6dsI,greatest-hot-100-artists
508,Gladys Knight,spotify:artist:2aXiJJHJei5BmCykxI37y0,123605,"['motown', 'quiet storm']",58,2aXiJJHJei5BmCykxI37y0,greatest-hot-100-artists
509,Ricky Nelson,spotify:artist:73sSFVlM6pkweLXE8qw1OS,221530,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'rock-and-roll', 'rockabilly']",59,73sSFVlM6pkweLXE8qw1OS,greatest-hot-100-artists
510,Duran Duran,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,1529264,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",71,0lZoBs4Pzo7R89JM9lxwoT,greatest-hot-100-artists
511,Commodores,spotify:artist:6twIAGnYuIT1pncMAsXnEm,950181,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",69,6twIAGnYuIT1pncMAsXnEm,greatest-hot-100-artists
512,Paul Anka,spotify:artist:7ceUfdWq2t5nbatS6ollHh,340411,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",67,7ceUfdWq2t5nbatS6ollHh,greatest-hot-100-artists
513,Barry Manilow,spotify:artist:3alW3LYQS8K29z8C8NSLIX,741851,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",66,3alW3LYQS8K29z8C8NSLIX,greatest-hot-100-artists
514,Dionne Warwick,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,471747,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",65,2JSjCHK79gdaiPWdKiNUNp,greatest-hot-100-artists
515,The Everly Brothers,spotify:artist:2JSjCHK79gdaiPWdKiNUNp,471747,"['adult standards', 'brill building pop', 'disco', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",65,2JSjCHK79gdaiPWdKiNUNp,greatest-hot-100-artists
516,James Brown,spotify:artist:7GaxyUddsPok8BuhxN6OUW,1483557,"['funk', 'motown', 'soul']",68,7GaxyUddsPok8BuhxN6OUW,greatest-hot-100-artists
517,Richard Marx,spotify:artist:0grdhNhiRLFBaFVyybqsj6,598313,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",66,0grdhNhiRLFBaFVyybqsj6,greatest-hot-100-artists
518,Starship,spotify:artist:0kObWap02DEg9EAJ3PBxzf,500329,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",68,0kObWap02DEg9EAJ3PBxzf,greatest-hot-100-artists
519,Destiny's Child,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,4006492,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",75,1Y8cdNmUJH7yBTd9yOvr5i,greatest-hot-100-artists
520,The Miracles,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,680275,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",61,6TKOZZDd5uV5KnyC5G4MUt,greatest-hot-100-artists
521,Neil Sedaka,spotify:artist:5N6GwJzOcOY5kv8p0NjhYL,254472,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rockabilly', 'soft rock']",60,5N6GwJzOcOY5kv8p0NjhYL,greatest-hot-100-artists
522,The Pointer Sisters,spotify:artist:2kreKea2n96dXjcyAU9j5N,449305,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",67,2kreKea2n96dXjcyAU9j5N,greatest-hot-100-artists
523,Tony Orlando,spotify:artist:6PNZ6ZfwWLiUA2BrranFl3,23687,"['brill building pop', 'bubblegum pop']",44,6PNZ6ZfwWLiUA2BrranFl3,greatest-hot-100-artists
524,The Emotions,spotify:artist:64CuUOOirKmdAYLQSfaOyr,296079,"['chicago soul', 'classic soul', 'disco', 'funk', 'girl group', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",64,64CuUOOirKmdAYLQSfaOyr,greatest-hot-100-songs-by-women
525,Captain,spotify:artist:0rlKkLkpsCnJbZethGBfAk,7906,['pop edm'],66,0rlKkLkpsCnJbZethGBfAk,greatest-hot-100-songs-by-women
526,Gloria Gaynor,spotify:artist:6V6WCgi7waF55bJmylC4H5,467178,['disco'],67,6V6WCgi7waF55bJmylC4H5,greatest-hot-100-songs-by-women
527,Leona Lewis,spotify:artist:5lKZWd6HiSCLfnDGrq9RAm,2257136,"['british soul', 'dance pop', 'europop', 'neo mellow', 'pop', 'post-teen pop', 'talent show', 'uk pop', 'urban contemporary']",72,5lKZWd6HiSCLfnDGrq9RAm,greatest-hot-100-songs-by-women
528,Ashanti,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,1780326,"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'rap', 'urban contemporary']",74,5rkVyNGXEgeUqKkB5ccK83,greatest-hot-100-songs-by-women
529,Faith Hill,spotify:artist:25NQNriVT2YbSW80ILRWJa,1088601,"['contemporary country', 'country', 'country dawn', 'country road', 'pop rock']",68,25NQNriVT2YbSW80ILRWJa,greatest-hot-100-songs-by-women
530,Bonnie Tyler,spotify:artist:0SD4eZCN4Kr0wQk56hCdh2,865984,"['europop', 'mellow gold', 'new wave pop', 'soft rock']",70,0SD4eZCN4Kr0wQk56hCdh2,greatest-hot-100-songs-by-women
531,The Bangles,spotify:artist:51l0uqRxGaczYr4271pVIC,670611,"['album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'pop rock', 'rock', 'soft rock']",66,51l0uqRxGaczYr4271pVIC,greatest-hot-100-songs-by-women
532,The Teddy Bears,spotify:artist:6wrnThFXdi5MSkuR2gicvD,267,[],0,6wrnThFXdi5MSkuR2gicvD,greatest-hot-100-songs-by-women
